Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 12:00,2017,1,1,12:00,-5.3,,-10,,70,,27,,18,,,,101.08,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 13:00,2017,1,1,13:00,-4.5,,-9.2,,69,,27,,12,,,,101.11,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 14:00,2017,1,1,14:00,-3.7,,-8.7,,68,,26,,7,,,,101.18,,,,-7,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 15:00,2017,1,1,15:00,-3.5,,-8.1,,71,,,,0,,,,101.23,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 16:00,2017,1,1,16:00,-3.5,,-7.9,,72,,35,,1,,,,101.29,,,,-4,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 17:00,2017,1,1,17:00,-6.8,,-9.5,,81,,14,,2,,,,101.42,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 18:00,2017,1,1,18:00,-7.1,,-9.3,,85,,16,,2,,,,101.52,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 19:00,2017,1,1,19:00,-7.6,,-9.2,,89,,9,,2,,,,101.59,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 20:00,2017,1,1,20:00,-8.3,,-9.4,,91,,7,,3,,,,101.58,,,,-10,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 21:00,2017,1,1,21:00,-9.7,,-10.5,,94,,34,,1,,,,101.66,,,,-10,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 22:00,2017,1,1,22:00,-10.4,,-11.4,,93,,36,,3,,,,101.72,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,01/01/2017 23:00,2017,1,1,23:00,-10.1,,-10.8,,94,,,,0,,,,101.83,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 0:00,2017,1,2,0:00,-11.3,,-12.2,,93,,20,,5,,,,101.84,,,,-14,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 1:00,2017,1,2,1:00,-9.5,,-10.3,,94,,19,,7,,,,101.86,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 2:00,2017,1,2,2:00,-11.9,,-13.1,,91,,35,,2,,,,101.93,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 3:00,2017,1,2,3:00,-12,,-13.2,,90,,35,,2,,,,102.02,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 4:00,2017,1,2,4:00,-11.8,,-12.7,,93,,0,,1,,,,102.06,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 5:00,2017,1,2,5:00,-12,,-13,,93,,0,,1,,,,102.09,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 6:00,2017,1,2,6:00,-11,,-11.9,,93,,8,,1,,,,102.11,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 7:00,2017,1,2,7:00,-10.6,,-11.5,,93,,2,,3,,,,102.16,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 8:00,2017,1,2,8:00,-9.6,,-10.4,,94,,6,,5,,,,102.14,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 9:00,2017,1,2,9:00,-8.7,,-9.5,,94,,6,,4,,,,102.22,,,,-11,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 10:00,2017,1,2,10:00,-7.1,,-7.8,,95,,6,,3,,,,102.28,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 11:00,2017,1,2,11:00,-6.3,,-6.9,,95,,6,,8,,,,102.25,,,,-10,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 12:00,2017,1,2,12:00,-4.8,,-5.3,,96,,4,,6,,,,102.2,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 13:00,2017,1,2,13:00,-3,,-4.6,,89,,5,,9,,,,102.1,,,,-7,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 14:00,2017,1,2,14:00,-1.4,,-4.6,,79,,6,,11,,,,102.04,,,,-5,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 15:00,2017,1,2,15:00,-0.4,,-3.8,,78,,6,,13,,,,102.02,,,,-5,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 16:00,2017,1,2,16:00,-1,,-4.3,,78,,8,,13,,,,102.04,,,,-5,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 17:00,2017,1,2,17:00,-2.2,,-4.8,,82,,6,,12,,,,101.95,,,,-6,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 18:00,2017,1,2,18:00,-3.1,,-5.1,,86,,6,,11,,,,101.89,,,,-7,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 19:00,2017,1,2,19:00,-3.3,,-5.3,,86,,7,,13,,,,101.86,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 20:00,2017,1,2,20:00,-3.7,,-5.8,,85,,6,,15,,,,101.8,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 21:00,2017,1,2,21:00,-4.1,,-6.1,,86,,6,,13,,,,101.78,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 22:00,2017,1,2,22:00,-3.6,,-5.9,,84,,7,,21,,,,101.61,,,,-10,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,02/01/2017 23:00,2017,1,2,23:00,-3.2,,-5.5,,84,,6,,14,,,,101.6,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 0:00,2017,1,3,0:00,-2.7,,-5.2,,83,,8,,17,,,,101.51,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 1:00,2017,1,3,1:00,-2.6,,-5.2,,83,,6,,13,,,,101.48,,,,-7,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 2:00,2017,1,3,2:00,-2.5,,-5.1,,82,,7,,17,,,,101.39,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 3:00,2017,1,3,3:00,-2.5,,-5.3,,82,,8,,15,,,,101.35,,,,-7,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 4:00,2017,1,3,4:00,-2.6,,-5.2,,82,,6,,15,,,,101.19,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 5:00,2017,1,3,5:00,-2.6,,-5,,83,,7,,16,,,,101.11,,,,-8,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 6:00,2017,1,3,6:00,-3,,-3.6,,95,,7,,17,,,,100.99,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 7:00,2017,1,3,7:00,-3.2,,-3.9,,95,,7,,19,,,,100.86,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 8:00,2017,1,3,8:00,-2.9,,-3.5,,96,,8,,19,,,,100.71,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 9:00,2017,1,3,9:00,-1.9,,-2.4,,96,,9,,15,,,,100.64,,,,-7,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 10:00,2017,1,3,10:00,-1.5,,-2,,97,,7,,8,,,,100.6,,,,-5,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 11:00,2017,1,3,11:00,-1.3,,-1.7,,97,,7,,7,,,,100.47,,,,-4,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 12:00,2017,1,3,12:00,-1,,-1.5,,96,,7,,3,,,,100.3,,,,-2,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 13:00,2017,1,3,13:00,-0.7,,-1.1,,97,,6,,3,,,,100.16,,,,-2,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 14:00,2017,1,3,14:00,-0.3,,-0.7,,97,,7,,2,,,,100.05,,,,-1,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 15:00,2017,1,3,15:00,-0.2,,-0.6,,97,,7,,2,,,,99.95,,,,-1,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 16:00,2017,1,3,16:00,0,,-0.5,,97,,7,,2,,,,99.85,,,,-1,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 17:00,2017,1,3,17:00,0,,-0.5,,97,,7,,2,,,,99.74,,,,-1,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 18:00,2017,1,3,18:00,0.1,,-0.4,,96,,8,,2,,,,99.65,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 19:00,2017,1,3,19:00,0.1,,-0.4,,97,,8,,2,,,,99.52,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 20:00,2017,1,3,20:00,0.2,,-0.3,,96,,8,,2,,,,99.38,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 21:00,2017,1,3,21:00,0.2,,-0.2,,97,,8,,2,,,,99.24,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 22:00,2017,1,3,22:00,0.2,,-0.2,,97,,8,,2,,,,99.12,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,03/01/2017 23:00,2017,1,3,23:00,0.2,,-0.2,,97,,8,,2,,,,98.96,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 0:00,2017,1,4,0:00,0.1,,-0.2,,98,,8,,1,,,,98.82,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 1:00,2017,1,4,1:00,0.1,,-0.1,,98,,0,,1,,,,98.74,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 2:00,2017,1,4,2:00,0.1,,-0.1,,99,,0,,1,,,,98.67,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 3:00,2017,1,4,3:00,0,,-0.3,,98,,0,,1,,,,98.55,,,,0,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 4:00,2017,1,4,4:00,-0.4,,-0.6,,98,,0,,1,,,,98.49,,,,-1,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 5:00,2017,1,4,5:00,-0.7,,-0.9,,98,,5,,1,,,,98.39,,,,-1,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 6:00,2017,1,4,6:00,-0.9,,-1.2,,98,,0,,1,,,,98.38,,,,-1,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 7:00,2017,1,4,7:00,-1.2,,-1.4,,98,,0,,1,,,,98.29,,,,-2,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 8:00,2017,1,4,8:00,-1.3,,-1.5,,98,,0,,1,,,,98.23,,,,-2,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 9:00,2017,1,4,9:00,-1.2,,-1.5,,98,,,,0,,,,98.24,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 10:00,2017,1,4,10:00,-0.6,,-1,,97,,,,0,,,,98.2,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 11:00,2017,1,4,11:00,1.5,,0.2,,91,,22,,2,,,,98.18,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 12:00,2017,1,4,12:00,1.9,,0,,87,,23,,22,,,,98.11,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 13:00,2017,1,4,13:00,2.1,,-0.4,,83,,23,,25,,,,98.09,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 14:00,2017,1,4,14:00,2.5,,-0.1,,83,,23,,22,,,,98.07,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 15:00,2017,1,4,15:00,0,,-0.4,,97,,25,,21,,,,98.13,,,,-5,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 16:00,2017,1,4,16:00,-0.4,,-0.6,,98,,26,,21,,,,98.24,,,,-6,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 17:00,2017,1,4,17:00,-1.4,,-1.6,,98,,26,,21,,,,98.4,,,,-7,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 18:00,2017,1,4,18:00,-2.8,,-5.3,,83,,24,,25,,,,98.54,,,,-10,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 19:00,2017,1,4,19:00,-3.9,,-6.8,,80,,22,,28,,,,98.59,,,,-11,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 20:00,2017,1,4,20:00,-4.3,,-8,,76,,23,,28,,,,98.66,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 21:00,2017,1,4,21:00,-5.5,,-8.7,,78,,23,,27,,,,98.7,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 22:00,2017,1,4,22:00,-5.9,,-9.5,,76,,22,,30,,,,98.76,,,,-14,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,04/01/2017 23:00,2017,1,4,23:00,-6.4,,-10.2,,74,,22,,31,,,,98.78,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 0:00,2017,1,5,0:00,-6.9,,-11,,72,,22,,34,,,,98.76,,,,-16,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 1:00,2017,1,5,1:00,-7.2,,-11.1,,73,,23,,32,,,,98.78,,,,-16,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 2:00,2017,1,5,2:00,-7.4,,-11.4,,73,,23,,31,,,,98.83,,,,-16,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 3:00,2017,1,5,3:00,-7.4,,-11.3,,74,,23,,31,,,,98.88,,,,-16,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 4:00,2017,1,5,4:00,-8.7,,-10.1,,90,,28,,23,,,,99.05,,,,-17,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 5:00,2017,1,5,5:00,-10.6,,-13,,83,,28,,16,,,,99.23,,,,-18,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 6:00,2017,1,5,6:00,-11.6,,-14.9,,76,,28,,17,,,,99.38,,,,-19,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 7:00,2017,1,5,7:00,-12.5,,-15.5,,78,,27,,13,,,,99.5,,,,-19,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 8:00,2017,1,5,8:00,-13.4,,-16,,81,,27,,9,,,,99.63,,,,-19,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 9:00,2017,1,5,9:00,-13.2,,-16.3,,77,,30,,7,,,,99.68,,,,-18,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 10:00,2017,1,5,10:00,-11.6,,-15.3,,74,,26,,11,,,,99.77,,,,-18,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 11:00,2017,1,5,11:00,-9.7,,-13.9,,72,,25,,11,,,,99.77,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 12:00,2017,1,5,12:00,-8.2,,-13.4,,66,,25,,17,,,,99.73,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 13:00,2017,1,5,13:00,-7.4,,-12.5,,67,,24,,23,,,,99.74,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 14:00,2017,1,5,14:00,-6.7,,-11.6,,68,,25,,16,,,,99.73,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 15:00,2017,1,5,15:00,-6.4,,-10.1,,75,,25,,17,,,,99.75,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 16:00,2017,1,5,16:00,-6.3,,-10,,75,,23,,16,,,,99.78,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 17:00,2017,1,5,17:00,-6.3,,-9.1,,80,,23,,15,,,,99.8,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 18:00,2017,1,5,18:00,-6.2,,-9.7,,77,,23,,15,,,,99.83,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 19:00,2017,1,5,19:00,-6.3,,-11.2,,68,,24,,14,,,,99.89,,,,-12,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 20:00,2017,1,5,20:00,-6.8,,-11.7,,68,,23,,17,,,,99.94,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 21:00,2017,1,5,21:00,-7.7,,-12.3,,69,,26,,14,,,,100.03,,,,-14,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 22:00,2017,1,5,22:00,-8.5,,-12.4,,73,,24,,13,,,,100.05,,,,-14,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,05/01/2017 23:00,2017,1,5,23:00,-9,,-12.5,,76,,24,,12,,,,100.09,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 0:00,2017,1,6,0:00,-9.7,,-12.7,,79,,25,,10,,,,100.15,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 1:00,2017,1,6,1:00,-10.7,,-13.5,,80,,24,,10,,,,100.17,,,,-16,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 2:00,2017,1,6,2:00,-11.6,,-14,,82,,24,,9,,,,100.24,,,,-17,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 3:00,2017,1,6,3:00,-11.9,,-14.2,,83,,24,,9,,,,100.3,,,,-17,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 4:00,2017,1,6,4:00,-13.6,,-15.2,,87,,21,,2,,,,100.32,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 5:00,2017,1,6,5:00,-16,,-17.4,,89,,20,,5,,,,100.36,,,,-20,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 6:00,2017,1,6,6:00,-14.7,,-16,,89,,20,,11,,,,100.43,,,,-21,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 7:00,2017,1,6,7:00,-16.6,,-17.9,,90,,21,,6,,,,100.54,,,,-21,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 8:00,2017,1,6,8:00,-17.4,,-19,,87,,24,,6,,,,100.59,,,,-22,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 9:00,2017,1,6,9:00,-14.4,,-15.6,,91,,23,,5,,,,100.68,,,,-18,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 10:00,2017,1,6,10:00,-12.5,,-13.7,,91,,27,,6,,,,100.76,,,,-16,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 11:00,2017,1,6,11:00,-11.6,,-14.8,,77,,21,,6,,,,100.81,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 12:00,2017,1,6,12:00,-10.5,,-14.1,,75,,20,,7,,,,100.8,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 13:00,2017,1,6,13:00,-9.8,,-13.9,,72,,18,,11,,,,100.84,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 14:00,2017,1,6,14:00,-8.9,,-14.1,,66,,0,,1,,,,100.89,,,,-9,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 15:00,2017,1,6,15:00,-8.3,,-14.1,,63,,,,0,,,,100.91,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 16:00,2017,1,6,16:00,-8.8,,-13.3,,70,,17,,3,,,,100.96,,,,-10,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 17:00,2017,1,6,17:00,-12.1,,-14.7,,81,,0,,1,,,,101.03,,,,-13,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 18:00,2017,1,6,18:00,-13.9,,-15.1,,91,,11,,1,,,,101.08,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 19:00,2017,1,6,19:00,-15.5,,-16.9,,89,,31,,5,,,,101.17,,,,-19,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 20:00,2017,1,6,20:00,-14.7,,-16,,89,,19,,5,,,,101.23,,,,-18,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 21:00,2017,1,6,21:00,-16.9,,-18.8,,86,,18,,6,,,,101.28,,,,-21,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 22:00,2017,1,6,22:00,-16.6,,-18.4,,87,,34,,3,,,,101.31,,,,-19,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,06/01/2017 23:00,2017,1,6,23:00,-16.7,,-18.3,,87,,29,,2,,,,101.38,,,,-18,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 0:00,2017,1,7,0:00,-15.7,,-16.9,,90,,,,0,,,,101.42,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 1:00,2017,1,7,1:00,-18,,-19.6,,88,,25,,1,,,,101.45,,,,-19,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 2:00,2017,1,7,2:00,-18.3,,-20.1,,86,,,,0,,,,101.56,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 3:00,2017,1,7,3:00,-20,,-22,,84,,25,,3,,,,101.64,,,,-23,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 4:00,2017,1,7,4:00,-19.1,,-21,,84,,0,,1,,,,101.72,,,,-20,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 5:00,2017,1,7,5:00,-19.8,,-21.4,,86,,30,,2,,,,101.73,,,,-22,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 6:00,2017,1,7,6:00,-21.3,,-23.4,,83,,25,,1,,,,101.76,,,,-22,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 7:00,2017,1,7,7:00,-20.9,,-22.9,,84,,31,,4,,,,101.82,,,,-24,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 8:00,2017,1,7,8:00,-21.2,,-23.3,,83,,24,,3,,,,101.88,,,,-24,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 9:00,2017,1,7,9:00,-17.8,,-19.6,,86,,,,0,,,,101.89,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 10:00,2017,1,7,10:00,-15.9,,-17.4,,88,,,,0,,,,101.96,,,,,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 11:00,2017,1,7,11:00,-15.1,,-16.7,,88,,32,,3,,,,101.92,,,,-17,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 12:00,2017,1,7,12:00,-13.7,,-15.1,,89,,22,,1,,,,101.86,,,,-14,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 13:00,2017,1,7,13:00,-13.1,,-14.5,,89,,33,,1,,,,101.79,,,,-14,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 14:00,2017,1,7,14:00,-12.7,,-14.8,,84,,5,,5,,,,101.68,,,,-16,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 15:00,2017,1,7,15:00,-12.1,,-16.3,,71,,6,,5,,,,101.64,,,,-15,,NA
-75.72,45.38,OTTAWA CDA RCS,6105978,07/01/2017 16:00,2017,1,7,16:00,-12.9,,-18.1,,65,,6,,7,,,,101.57,,,,-17,,NA
